0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
12 24 29 23 19 9 36 3 49 39 16 31 7 5 44 20 33 1 43 34 38 37 48 21 4 28 42 40 11 15 2 13 27 35 8 41 46 0 47 17 14 32 18 45 25 22 26 6 10 30 
2 15 19 40 8 39 26 28 1 34 13 30 3 20 0 7 41 42 47 45 21 12 22 38 14 4 23 5 27 35 48 46 43 37 33 10 24 49 36 17 29 6 16 9 32 44 11 25 18 31 
0 42 13 47 17 27 21 4 34 28 7 40 39 46 10 38 20 32 44 37 3 24 23 12 16 49 48 8 43 6 22 25 5 45 9 29 18 11 30 31 41 15 33 36 35 26 1 2 14 19 
0 48 29 30 49 17 13 7 35 28 20 43 22 15 40 46 9 26 34 37 5 23 6 14 16 1 12 42 36 3 31 25 45 27 39 41 24 19 21 2 47 11 44 33 10 32 4 38 18 8 
23 9 32 26 44 35 6 24 38 7 39 0 46 14 8 3 36 29 12 45 25 41 34 37 15 27 17 21 11 42 47 22 48 1 40 30 5 13 28 49 10 33 16 18 31 20 2 43 19 4 
44 31 11 48 32 3 0 2 25 33 26 49 45 39 10 30 9 43 7 19 40 34 47 46 27 8 20 21 12 38 1 28 16 15 24 37 41 29 4 35 18 14 5 13 36 22 42 23 17 6 
37 14 4 22 17 6 36 28 12 8 30 5 38 48 23 43 31 7 0 42 39 47 41 35 9 29 27 18 19 11 2 40 13 46 21 44 49 45 25 3 24 1 32 16 26 34 20 10 15 33 
0 48 26 10 22 4 12 40 1 49 28 15 27 39 2 32 42 43 19 14 45 31 5 8 30 3 21 41 13 9 33 17 18 44 24 29 20 16 23 34 47 11 38 35 6 25 7 46 37 36 
0 25 31 48 22 16 49 44 32 37 6 17 23 10 7 21 11 12 3 43 36 30 1 40 15 39 5 34 42 47 46 4 14 18 19 28 45 8 33 35 9 29 24 38 2 20 27 13 41 26 
0 10 4 36 41 20 21 5 12 1 9 39 32 8 37 31 47 22 18 24 34 23 15 13 25 49 3 38 44 40 6 17 14 29 7 30 33 11 43 26 2 48 46 27 16 45 42 28 35 19 
32 12 26 24 5 14 10 4 2 11 27 16 8 31 45 28 13 19 39 15 38 0 3 18 7 34 44 1 37 20 30 42 36 9 23 25 43 21 46 17 41 22 6 29 47 48 33 40 49 35 
1 32 34 41 31 47 46 33 35 45 3 8 40 30 13 11 4 28 27 37 17 21 49 5 0 19 48 16 18 29 38 42 22 6 7 20 12 24 36 23 44 14 39 9 25 10 2 26 15 43 
41 1 7 3 14 5 20 4 49 0 21 2 33 46 9 45 15 43 26 24 25 38 10 31 42 22 32 37 12 19 36 11 23 28 27 39 8 40 18 17 47 48 29 30 6 16 13 35 34 44 
0 9 15 18 46 48 12 44 33 2 6 47 32 43 17 27 21 38 37 31 41 11 20 35 39 22 34 4 19 16 24 14 26 36 23 30 1 45 10 29 42 13 5 40 28 25 49 7 8 3 
26 8 1 42 13 27 20 38 7 6 21 23 36 9 10 22 28 15 29 48 32 19 5 18 3 47 44 45 12 16 40 11 25 39 37 41 34 30 31 35 49 4 0 24 43 17 2 33 46 14 
37 29 12 13 32 47 22 46 1 39 18 4 36 49 5 44 26 42 9 28 40 8 16 38 48 3 41 24 21 30 14 2 25 19 23 33 45 0 31 15 7 17 35 11 34 10 27 43 6 20 
23 12 32 47 35 33 21 36 13 4 10 37 46 18 48 39 6 20 11 5 40 28 2 0 45 7 9 25 27 16 29 38 42 8 49 44 22 14 1 43 26 17 19 15 34 24 30 41 3 31 
32 1 42 11 20 2 8 34 6 28 0 7 14 12 3 48 37 38 49 44 18 40 19 45 13 23 39 5 17 24 41 29 22 31 16 9 21 36 26 30 10 15 46 47 4 35 33 25 27 43 
33 25 8 31 4 41 14 47 36 13 30 24 10 48 19 46 42 5 32 7 18 38 39 27 11 6 1 26 21 9 44 20 35 15 43 22 2 37 16 3 49 23 40 34 45 12 0 17 29 28 
0 22 9 7 40 15 20 18 26 35 31 33 48 25 45 23 3 36 44 29 2 12 16 46 1 10 47 30 38 14 13 6 43 21 17 39 42 28 19 24 5 41 11 27 4 32 49 34 8 37 
0 36 19 23 38 49 22 43 26 35 4 30 27 48 7 9 40 24 13 45 1 25 5 12 41 15 33 11 18 42 20 16 6 31 2 21 14 37 34 44 39 17 8 29 32 47 46 3 10 28 
0 37 7 38 36 10 34 41 27 22 29 6 31 11 42 33 24 20 25 47 39 2 43 16 14 49 12 45 8 26 21 32 13 17 19 23 35 4 28 48 1 15 5 18 44 30 40 46 9 3 
0 48 39 44 32 1 49 13 6 36 30 5 27 7 35 41 15 29 33 23 28 43 26 25 40 22 21 19 17 20 24 2 4 18 14 12 9 37 8 38 46 45 16 10 47 34 31 42 11 3 
25 6 17 1 26 5 28 24 32 23 16 33 4 9 10 37 13 8 48 22 2 38 11 21 27 45 36 39 15 14 20 42 3 30 40 43 19 29 35 44 12 7 47 49 31 0 34 18 41 46 
0 11 17 33 9 8 49 10 1 40 45 43 34 38 14 48 41 19 24 12 5 23 27 26 42 15 39 30 7 25 29 2 46 20 18 3 22 47 31 32 37 16 28 6 36 35 4 13 21 44 
24 25 14 21 0 47 40 45 33 11 5 16 46 27 4 22 12 41 8 26 20 49 48 15 23 18 31 1 35 36 13 42 2 39 32 28 6 30 29 43 9 19 3 38 37 34 10 44 7 17 
44 41 17 16 29 20 4 8 32 47 13 26 33 35 1 43 7 34 14 10 11 2 3 48 5 38 25 15 39 18 22 36 21 49 40 37 23 28 19 31 27 24 42 12 0 9 30 46 6 45 
27 2 20 8 6 9 42 47 46 33 5 25 22 14 34 24 28 3 13 41 12 35 18 17 10 1 11 21 23 31 15 7 29 32 48 45 26 16 40 0 4 43 19 36 37 39 30 38 49 44 
14 39 22 12 29 27 41 10 18 16 5 15 45 28 0 1 49 4 3 19 7 20 44 31 9 30 35 11 40 33 2 42 17 32 26 24 36 47 21 13 25 34 43 38 23 46 48 8 6 37 
0 40 36 5 26 12 6 3 23 35 22 24 41 18 32 29 14 4 44 33 47 16 48 11 10 39 2 46 25 13 19 49 45 17 34 27 1 38 15 20 30 43 9 42 8 7 28 37 21 31 
17 1 44 2 22 0 5 41 40 37 9 45 36 19 43 30 8 33 49 13 39 21 35 12 20 7 4 24 16 38 28 25 32 3 27 11 10 26 46 34 23 47 6 42 48 18 29 15 31 14 
1 24 18 9 21 3 42 38 43 10 19 12 7 20 6 40 23 49 5 31 15 14 11 36 8 28 29 13 25 22 46 4 47 37 30 34 35 0 16 2 17 39 45 33 44 48 27 41 26 32 
4 43 11 9 39 21 47 14 10 33 16 6 49 32 5 34 25 7 42 30 24 46 45 12 18 0 23 19 27 36 8 37 20 28 2 35 26 17 3 1 29 31 44 13 41 22 38 15 48 40 
0 30 6 23 37 26 4 5 17 48 18 10 21 19 35 42 33 22 25 32 40 46 3 16 8 20 29 27 45 28 15 38 12 24 36 7 11 14 34 31 1 47 13 9 43 41 49 2 39 44 
0 22 40 3 12 21 25 13 44 11 30 42 23 4 41 8 19 35 32 9 39 37 10 31 48 47 1 27 34 16 5 26 46 33 28 49 6 20 2 15 36 38 18 29 43 7 45 17 14 24 
29 18 14 26 30 43 48 2 5 7 19 45 37 41 46 0 47 12 9 17 33 24 4 42 20 32 21 49 34 23 22 28 44 8 13 11 15 36 38 6 1 16 10 40 31 39 3 27 25 35 
14 40 42 2 33 20 0 17 25 44 15 24 28 22 12 23 31 47 4 38 35 18 5 27 43 7 49 36 10 30 9 11 16 48 19 6 13 37 21 45 1 29 8 41 32 26 34 39 3 46 
41 39 42 12 20 4 48 1 2 49 33 31 7 11 3 6 9 47 15 22 40 19 21 45 16 14 10 34 37 36 18 24 44 30 43 27 26 23 17 38 5 0 46 32 25 29 35 8 28 13 
30 36 48 6 7 17 45 21 0 23 12 35 19 4 11 32 34 18 10 16 5 22 38 39 20 42 43 26 1 13 29 49 27 44 2 15 47 31 25 14 46 40 24 41 37 8 9 33 3 28 
37 49 39 6 32 8 4 47 31 33 45 14 12 26 2 3 30 44 15 41 35 5 43 27 40 46 10 48 17 7 29 42 21 19 13 28 18 36 22 23 24 25 34 1 0 9 20 38 11 16 
39 31 12 24 20 26 3 42 19 30 15 27 8 13 0 47 5 38 44 16 37 36 4 21 2 35 18 41 48 43 32 33 28 11 6 17 9 29 22 49 45 25 14 40 46 34 10 1 23 7 
39 28 35 44 11 2 9 29 3 23 6 41 5 25 40 0 20 8 43 15 14 12 47 10 7 24 16 22 27 4 30 48 18 26 42 13 49 38 1 37 19 33 32 36 17 34 31 21 46 45 
16 48 10 45 14 33 49 0 2 25 30 29 37 9 24 36 7 39 12 18 27 4 3 22 47 1 26 13 6 20 46 41 15 17 21 44 19 34 40 28 8 35 31 11 43 5 42 32 23 38 
0 19 39 21 20 9 42 18 2 33 27 16 7 48 29 12 26 8 5 36 17 1 13 47 30 44 32 25 14 28 35 49 43 38 24 45 22 31 10 15 34 11 3 23 6 41 4 37 46 40 
0 8 41 19 2 9 32 22 49 25 26 36 34 47 43 13 28 31 1 4 20 18 3 44 15 39 46 40 24 21 48 29 7 30 35 38 23 17 45 10 33 14 6 42 12 27 5 16 11 37 
0 20 35 4 5 7 31 24 10 17 36 8 49 27 11 44 42 6 21 3 23 48 45 15 18 28 39 46 25 12 2 1 40 13 16 19 43 38 37 30 34 29 26 32 33 22 14 47 41 9 
40 41 8 31 1 49 27 20 29 18 42 23 6 4 2 10 11 15 5 43 45 13 7 17 32 38 39 12 33 9 46 16 47 30 28 3 35 22 48 24 0 25 14 37 21 36 26 44 19 34 
28 32 11 0 29 38 7 12 20 15 4 1 2 43 31 46 42 26 41 45 10 8 44 48 13 5 23 37 3 27 9 25 39 18 33 22 35 14 6 47 40 49 30 21 19 24 36 34 17 16 
20 17 15 35 37 2 11 28 33 5 45 27 30 18 43 47 25 0 40 6 7 49 16 1 22 3 38 46 10 4 36 34 8 19 12 32 29 9 48 23 14 21 44 13 41 39 26 24 31 42 
48 44 16 36 42 7 14 0 19 1 31 45 9 12 39 43 18 25 21 46 3 15 10 8 11 30 35 13 23 41 20 27 49 6 4 38 22 26 34 17 47 29 28 33 37 40 2 5 32 24 
0 42 34 8 35 21 30 45 7 33 12 6 38 24 29 13 15 16 47 9 20 25 44 10 1 3 11 41 26 28 2 43 48 27 36 5 46 40 18 23 19 14 32 17 22 31 49 37 39 4 
0 42 19 23 27 15 6 45 37 2 3 18 8 20 43 14 5 30 36 21 39 47 10 28 16 33 24 29 4 41 22 38 48 26 35 9 32 34 46 7 49 13 25 40 31 1 12 44 11 17 
0 48 45 18 40 35 7 26 3 24 19 8 46 15 21 9 38 47 10 25 4 27 42 23 1 39 41 5 12 32 30 2 6 36 31 13 14 33 37 17 16 11 22 29 49 43 20 44 34 28 
43 33 49 23 4 2 24 39 16 17 8 13 9 19 28 20 34 12 3 36 25 6 0 21 29 46 27 14 40 10 15 38 5 18 1 30 31 7 47 48 37 11 44 42 22 45 26 35 32 41 
38 5 39 44 18 40 0 26 29 15 8 48 19 9 36 16 14 10 1 35 33 6 41 30 28 2 25 7 45 17 27 34 31 23 20 12 24 49 11 43 37 13 4 42 47 3 21 22 46 32 
0 30 45 10 14 2 8 48 9 18 31 36 4 23 13 22 38 49 35 40 27 24 29 1 17 28 20 19 3 33 42 47 16 39 46 43 21 12 44 26 15 7 11 32 25 41 37 34 5 6 
0 21 44 36 38 8 5 11 7 35 26 3 28 49 16 14 30 47 6 39 46 22 20 45 15 31 34 40 41 42 19 33 18 17 25 24 2 29 32 27 37 13 48 4 10 43 23 12 9 1 
17 46 28 38 0 27 18 3 47 15 4 37 33 26 6 32 35 29 44 40 36 49 14 22 34 12 42 41 16 13 25 20 48 31 24 1 21 9 8 5 7 10 11 2 43 23 45 39 19 30 
21 9 25 22 3 37 17 33 38 13 18 35 23 47 41 20 30 44 27 48 42 15 34 7 10 49 24 36 1 32 6 8 5 26 39 4 19 46 29 12 11 28 0 45 31 43 40 14 16 2 
43 35 4 10 2 34 24 8 16 20 21 13 9 11 40 25 48 44 6 41 49 15 46 36 18 17 12 26 45 1 30 5 31 19 32 37 42 7 33 28 23 39 38 0 27 14 47 22 29 3 
33 31 39 8 18 16 7 12 9 46 20 41 3 27 25 13 0 1 43 4 2 6 26 10 23 32 47 17 5 44 29 11 38 45 35 14 42 28 22 36 49 19 21 34 48 15 30 40 37 24 
16 21 23 32 37 0 20 44 1 47 24 33 30 2 10 35 40 27 45 49 8 42 25 31 18 4 19 41 48 17 29 39 11 22 14 15 13 9 36 34 26 12 7 6 3 38 43 46 5 28 
38 49 39 17 18 30 44 8 40 48 42 16 9 47 36 31 0 23 35 2 45 46 29 22 1 43 7 34 15 5 13 14 20 4 28 10 21 32 12 41 33 19 26 6 37 11 27 3 25 24 
23 0 15 46 9 11 42 6 47 49 4 10 3 13 29 12 14 25 17 21 41 44 37 22 1 48 7 5 16 35 27 33 43 45 18 36 31 40 8 34 30 2 26 32 19 28 24 39 38 20 
0 40 32 13 38 49 31 29 1 34 18 39 28 17 30 5 35 24 6 33 25 26 11 21 15 46 16 10 36 14 12 9 8 4 27 44 2 42 37 19 41 23 22 3 47 45 7 43 48 20 
33 47 18 21 3 10 48 2 46 23 34 37 4 13 6 28 38 30 45 19 12 43 15 49 7 40 8 17 22 14 25 39 5 0 24 9 35 29 31 20 32 36 41 26 1 16 11 42 27 44 
11 28 38 20 44 0 5 1 21 3 25 16 39 32 47 17 36 7 43 27 9 10 40 42 26 30 48 14 19 24 34 49 8 2 46 23 31 12 22 41 33 15 37 13 45 29 4 35 18 6 
39 11 13 17 0 8 36 29 37 42 5 35 18 38 41 48 31 21 33 46 19 7 15 44 22 49 32 45 28 12 34 1 9 40 30 43 16 2 10 4 26 23 3 47 27 14 24 25 6 20 
0 36 14 43 8 1 4 35 34 27 18 44 15 49 10 48 47 32 7 16 46 2 6 22 31 25 38 23 24 26 42 39 28 37 30 19 40 3 13 33 29 21 20 11 12 5 41 45 9 17 
39 24 14 2 48 41 9 1 17 42 30 27 20 11 5 7 19 10 29 44 8 49 40 6 26 43 23 25 4 3 35 12 34 36 45 46 21 18 16 47 15 37 28 32 0 31 33 38 13 22 
48 35 13 8 10 40 43 25 3 16 2 1 4 33 47 14 12 23 39 49 18 7 28 9 44 45 24 31 46 26 30 6 0 15 29 17 11 19 22 42 38 34 27 21 41 37 20 36 32 5 
49 15 4 38 33 21 26 0 41 18 37 13 19 6 10 27 35 47 22 24 31 28 14 44 16 8 25 3 1 34 20 7 12 42 2 43 32 5 29 9 11 46 36 39 17 40 48 45 23 30 
0 29 7 2 28 42 27 6 31 32 25 49 14 16 38 4 1 3 5 24 23 9 36 45 39 20 11 12 48 13 26 22 17 41 47 35 44 46 33 19 34 21 43 8 37 40 15 30 10 18 
0 36 31 24 4 44 8 18 10 49 2 48 29 28 26 25 19 16 47 15 39 30 41 5 37 34 14 43 6 46 40 32 33 1 20 45 7 3 21 38 27 17 23 22 13 12 9 42 11 35 
48 36 22 1 8 4 11 42 44 26 46 45 28 37 25 0 3 27 15 6 29 19 41 20 38 16 7 5 13 23 24 17 9 30 47 32 2 39 18 35 43 21 10 31 34 14 12 49 33 40 
16 47 6 35 42 18 37 13 20 23 32 49 9 40 26 30 0 39 48 27 12 10 28 1 8 22 36 38 44 34 19 11 2 15 14 33 3 45 25 29 4 5 21 24 31 46 43 7 17 41 
0 26 41 3 47 44 9 45 2 15 16 36 27 13 10 20 29 31 46 48 34 33 30 18 40 32 11 23 21 42 1 37 12 49 22 7 25 28 24 38 35 17 4 43 19 6 39 14 8 5 
36 43 1 2 6 22 8 10 46 37 12 21 27 19 11 38 48 33 3 5 35 39 31 17 26 40 14 45 9 13 28 47 30 44 16 49 0 41 29 32 20 15 24 4 7 25 18 23 42 34 
40 37 29 18 11 17 34 6 39 8 49 31 42 9 24 10 15 14 33 16 36 48 12 27 3 25 19 28 4 43 35 41 0 26 21 46 38 22 44 5 30 2 1 20 7 13 32 23 45 47 
3 5 16 26 10 20 13 0 21 12 19 38 44 14 34 29 39 31 47 24 7 18 49 11 23 27 1 28 40 4 17 25 35 9 48 41 22 46 45 33 15 42 30 36 43 32 37 2 8 6 
0 6 16 13 37 3 49 1 9 8 18 11 42 35 28 31 36 44 39 22 30 14 21 43 32 4 29 12 23 27 25 45 17 47 5 33 48 2 20 41 24 7 26 19 10 40 15 46 38 34 
0 44 46 7 29 45 30 39 49 24 47 2 33 26 15 5 37 34 13 31 3 38 48 14 8 16 17 21 18 27 42 12 19 28 22 9 32 23 4 10 41 20 35 40 25 11 36 43 6 1 
0 44 35 32 49 24 14 46 19 37 45 34 13 42 17 23 9 8 6 12 27 10 40 39 31 11 7 20 2 43 22 1 3 5 33 15 36 29 48 25 38 21 16 41 28 4 26 30 47 18 
45 42 37 7 28 4 2 0 27 9 40 24 38 33 1 46 15 14 32 10 31 34 13 25 43 26 5 16 6 21 47 18 49 19 36 3 30 29 35 44 11 23 20 48 41 17 8 22 39 12 
13 27 12 36 40 26 41 39 31 43 16 45 10 0 28 44 21 4 1 24 25 15 6 30 2 48 14 18 38 8 19 3 23 29 7 35 37 47 32 46 33 34 17 42 9 22 11 5 49 20 
49 7 48 21 34 8 44 41 16 3 46 45 2 35 13 10 33 29 9 30 32 47 22 28 19 23 1 42 17 4 12 6 38 20 14 27 37 15 25 11 39 40 43 36 5 24 31 26 18 0 
0 11 22 12 47 26 36 38 37 1 15 34 9 5 2 18 44 49 8 4 45 3 21 10 30 40 23 16 28 14 24 41 25 17 29 20 6 35 13 31 19 48 42 33 7 39 43 46 27 32 
0 25 29 18 37 2 36 44 9 6 30 45 13 49 19 33 1 39 31 22 47 23 27 3 16 4 40 20 32 28 15 38 41 10 46 12 7 24 17 35 11 48 8 26 21 34 5 43 42 14 
0 2 45 44 46 14 16 3 29 35 7 43 1 36 21 17 37 30 12 13 9 40 49 32 5 4 20 48 11 28 41 26 18 15 23 10 31 39 22 33 47 34 42 38 27 25 8 19 24 6 
0 13 1 29 28 45 9 48 36 21 3 39 10 30 16 24 4 31 37 38 43 15 46 8 26 42 32 14 2 19 11 33 22 23 20 47 6 17 12 7 25 40 41 27 34 18 35 49 44 5 
0 49 46 31 23 7 43 1 35 36 3 28 8 16 17 10 48 21 14 11 38 6 13 27 24 5 4 47 41 22 12 29 39 18 20 40 37 9 33 2 30 26 42 15 25 34 45 44 32 19 
41 33 25 46 28 45 3 2 43 23 10 22 5 42 47 13 48 35 32 11 7 38 0 20 8 1 40 44 6 39 37 24 31 16 29 12 15 36 30 14 9 18 34 21 4 26 49 17 27 19 
0 24 4 10 32 20 30 2 34 12 33 7 13 40 28 42 38 3 18 17 39 44 46 21 5 25 49 45 27 43 35 23 36 29 48 16 11 31 26 14 1 37 8 22 6 15 41 19 47 9 
11 33 44 36 49 25 18 21 42 40 8 0 20 7 22 28 34 24 35 32 37 15 16 3 5 27 48 23 19 46 13 2 14 26 12 29 45 30 6 17 38 10 9 31 47 43 1 41 39 4 
0 9 29 36 20 22 24 14 31 11 40 30 2 16 34 26 19 27 33 38 8 41 39 25 37 32 48 23 21 35 47 28 13 43 4 7 5 3 46 49 12 10 17 45 1 18 15 44 6 42 
6 14 0 40 43 42 49 37 39 25 31 17 1 35 2 48 24 33 16 9 11 21 10 23 29 32 28 30 20 47 45 5 12 18 8 4 13 26 7 44 19 27 38 22 3 46 36 34 41 15 
24 42 19 41 39 2 35 10 18 6 28 34 12 20 33 5 45 48 8 1 43 27 44 25 0 15 38 16 47 21 31 29 37 13 40 46 32 4 11 49 23 22 14 7 36 30 26 3 17 9 
0 38 39 48 15 13 30 11 43 28 35 7 46 3 40 17 47 34 31 45 19 2 9 21 41 36 8 25 27 16 6 23 1 42 5 22 20 18 29 44 26 10 33 49 32 4 12 37 14 24 
16 49 31 9 29 10 36 1 2 5 42 12 15 11 47 40 46 44 27 21 34 14 41 20 26 33 13 7 0 23 8 19 30 37 17 22 38 48 43 32 35 18 39 3 45 25 28 6 24 4 
0 20 37 16 7 12 4 1 14 41 3 28 36 5 13 32 9 43 44 21 30 19 11 31 22 40 18 45 34 42 25 38 2 29 49 17 15 35 8 26 39 48 6 10 33 24 27 47 46 23 
19 23 24 29 43 9 1 31 48 5 2 25 13 35 49 6 30 7 36 0 17 14 12 22 4 38 47 15 33 42 34 26 10 39 44 32 16 3 40 45 11 27 41 46 21 20 37 8 28 18 
3 2 20 30 25 31 13 38 37 35 7 0 33 24 36 41 14 43 47 39 4 26 28 40 49 32 5 9 23 12 34 27 44 1 19 8 11 16 46 42 17 6 18 15 21 48 29 22 10 45 
39 9 46 19 21 15 32 44 7 45 24 47 20 37 31 17 30 33 6 13 8 10 42 40 35 2 48 29 3 25 28 14 27 41 16 23 5 43 26 38 11 49 0 18 34 1 36 22 12 4 
32 41 3 33 47 44 26 39 7 2 19 16 38 5 45 20 28 27 15 6 4 43 14 34 48 36 0 9 22 13 1 17 24 8 10 46 12 23 29 11 30 25 35 42 37 40 18 31 49 21 
0 15 41 12 44 8 7 40 43 6 14 3 1 39 34 37 20 27 2 28 11 21 32 46 25 22 49 17 19 23 13 31 42 48 45 24 16 9 10 36 35 5 30 18 38 29 4 33 47 26 
0 35 45 43 44 13 33 23 34 24 21 10 7 5 47 29 31 27 32 20 12 18 3 9 14 36 8 38 16 22 41 42 30 1 37 19 15 6 25 28 11 4 48 26 40 2 39 49 46 17 
0 7 2 24 6 47 34 11 29 8 41 33 38 31 15 30 48 35 13 36 10 20 14 42 49 25 44 27 22 17 45 9 43 28 4 3 19 37 5 1 46 23 26 40 32 12 39 21 18 16 
0 44 1 31 16 32 40 5 36 22 4 9 11 23 6 43 7 48 49 37 42 26 47 28 33 45 15 17 19 46 38 21 27 41 20 30 8 3 2 10 25 29 14 18 13 12 35 24 34 39 
36 46 10 44 29 0 15 20 37 28 23 19 25 45 41 11 4 21 34 7 30 2 40 5 24 47 22 12 42 1 16 3 6 13 35 26 43 48 9 49 18 14 32 31 33 8 27 38 17 39 
0 35 33 44 31 17 22 14 48 24 47 19 3 25 36 21 41 12 27 7 43 10 6 23 26 38 8 32 46 29 15 16 49 37 4 11 34 13 5 40 2 42 20 1 18 45 28 9 39 30 
36 18 11 10 39 38 22 31 27 0 34 21 5 49 35 7 1 44 17 19 8 45 42 9 4 13 29 15 32 33 20 30 26 25 16 3 23 47 43 37 46 14 40 48 2 24 6 41 28 12 
46 18 39 6 3 14 42 4 48 8 23 9 1 27 31 30 44 22 28 41 17 15 11 32 20 37 26 10 49 33 38 12 16 34 24 5 0 40 19 21 13 25 36 43 35 47 29 7 2 45 
0 46 43 38 17 34 41 10 29 20 47 8 24 9 5 23 42 2 40 26 32 13 48 44 45 6 11 39 15 4 28 33 49 25 1 3 21 36 31 7 27 16 30 14 35 37 22 18 12 19 
0 12 44 17 25 10 3 38 30 35 22 8 6 21 36 5 18 48 39 9 2 46 34 33 14 20 47 27 29 24 23 49 19 7 43 15 37 28 26 1 31 16 32 41 42 11 45 13 40 4 
0 8 22 10 40 33 4 6 41 42 9 49 32 38 31 16 7 21 14 46 26 29 17 18 37 20 24 1 2 43 28 11 25 45 15 13 44 23 47 5 34 39 3 19 12 36 48 35 27 30 
24 27 41 34 6 20 31 16 11 7 43 49 5 22 29 47 0 10 45 48 17 46 44 25 37 8 33 40 36 35 32 30 15 2 1 39 23 28 12 26 14 42 18 4 38 3 21 19 13 9 
13 46 43 38 45 32 7 22 17 31 40 49 4 18 29 2 24 8 21 6 36 44 11 39 25 19 47 48 0 23 28 26 3 14 20 9 42 34 37 35 15 1 33 10 16 30 41 12 27 5 
23 46 0 29 27 30 26 9 33 20 38 17 32 6 4 24 45 19 3 1 10 37 16 2 42 21 18 48 13 49 8 25 7 39 43 5 36 22 34 11 47 28 12 31 44 40 14 41 15 35 
25 47 33 36 7 6 3 32 41 30 44 13 43 22 1 37 11 18 35 8 28 24 2 9 4 46 20 45 23 29 27 34 48 15 17 31 10 19 38 14 26 5 0 40 16 49 42 39 21 12 
0 46 1 14 27 47 34 24 45 3 25 38 13 40 7 39 36 18 2 35 42 37 32 11 21 49 15 26 29 43 30 9 17 8 4 12 5 23 31 28 19 22 20 6 33 48 41 16 44 10 
0 38 7 42 32 2 9 39 35 33 36 19 10 29 6 34 23 48 4 46 44 49 31 17 16 15 25 45 27 22 30 18 14 47 37 13 3 24 21 1 43 40 20 28 12 11 26 41 5 8 
37 47 43 28 11 17 41 2 23 13 9 36 26 19 25 7 20 3 14 10 46 32 34 29 21 40 5 44 45 6 27 30 18 15 49 22 42 8 38 1 31 24 12 4 35 39 33 0 48 16 
39 28 49 43 14 20 0 6 26 35 4 46 30 23 31 37 47 15 13 38 16 34 22 7 45 32 41 10 5 44 24 21 40 17 29 33 1 48 42 19 36 18 2 27 3 11 25 12 8 9 
43 6 47 20 21 39 23 12 42 38 8 14 5 19 49 13 33 17 45 46 48 1 10 24 7 31 32 27 44 34 36 11 28 15 2 18 25 16 26 22 30 4 41 0 3 40 35 9 29 37 
39 12 45 33 0 10 28 1 5 49 3 43 14 2 24 42 13 9 41 40 11 44 16 6 22 26 19 17 48 38 21 20 27 32 7 25 29 37 15 4 46 30 31 36 47 35 23 34 18 8 
44 2 21 45 33 3 4 24 47 36 25 23 28 31 35 9 17 49 16 39 7 13 42 43 20 41 26 46 38 5 29 30 1 14 6 11 34 0 15 22 12 48 18 10 37 40 8 19 27 32 
40 22 46 26 43 41 7 13 31 44 35 47 38 49 36 24 33 19 17 48 39 6 2 28 4 1 23 11 25 12 10 32 0 34 14 37 45 21 5 3 8 20 16 27 15 29 18 42 30 9 
49 4 19 40 27 38 35 12 34 44 37 45 1 28 32 14 15 8 21 29 46 48 0 24 25 5 22 13 7 43 9 18 23 41 17 6 10 11 33 30 31 20 47 39 36 2 16 26 3 42 
18 44 28 17 34 49 26 39 32 45 43 40 27 21 5 0 19 23 15 12 22 37 1 36 33 14 11 2 16 3 48 35 6 20 25 46 9 10 29 42 13 38 4 7 47 41 24 30 8 31 
0 4 45 44 36 28 14 17 48 39 43 25 37 8 18 49 31 29 32 7 6 3 41 42 16 23 9 47 1 27 33 26 5 12 35 30 11 15 2 13 20 19 34 10 38 22 21 40 24 46 
0 13 40 28 29 3 14 23 39 37 38 20 33 19 7 1 27 43 30 49 35 44 26 42 46 31 10 36 5 17 21 6 22 32 12 15 48 18 11 47 16 45 2 8 25 41 34 9 4 24 
0 24 19 40 18 22 32 27 33 35 12 28 36 20 42 29 44 7 17 23 14 39 43 8 6 47 16 41 3 26 21 49 4 37 5 10 11 2 38 13 45 31 30 15 48 46 34 25 9 1 
46 47 32 8 1 23 2 28 25 15 39 19 31 5 36 0 24 43 9 42 12 13 17 35 37 26 20 40 4 18 27 16 48 29 10 30 45 14 33 21 7 11 38 49 3 22 6 44 41 34 
0 1 39 24 5 48 44 34 27 3 40 9 17 12 11 16 46 22 36 43 10 15 13 41 37 47 18 6 49 42 30 14 28 31 25 4 26 45 19 23 7 33 8 29 38 20 35 2 32 21 
0 28 44 9 24 48 23 25 4 15 1 35 18 40 5 33 20 13 2 8 7 29 49 45 17 12 27 26 30 22 10 11 31 37 32 19 6 34 21 16 38 3 14 42 43 46 36 41 47 39 
10 20 18 48 23 16 13 6 7 44 0 26 11 15 46 5 1 3 45 12 47 31 14 21 41 2 37 8 36 4 35 34 33 22 27 25 32 42 49 19 30 9 17 39 28 29 38 40 24 43 
15 13 39 21 44 16 49 47 14 5 4 38 8 43 33 0 7 34 28 26 45 30 10 31 9 27 3 36 24 20 29 6 12 1 40 32 11 42 17 46 19 2 35 23 41 25 18 37 48 22 
